fire_id,cause_id,agency_id,time_id,collection_method,acres_burned,shape_area,shape_length,duration_days
390,2,1,83,1.0,10.83229,68962.0390625,1499.27475310055,0.0
391,5,1,164,6.0,10.79721,73569.484375,1372.08453237871,0.0
392,14,2,47,1.0,10.60393,64347.4921875,1058.38733861211,0.0
393,14,2,165,1.0,10.52951,64575.51953125,1532.93464541459,0.0
394,14,2,57,1.0,10.41557,62943.0,1035.84601032887,1.0
395,14,5,166,7.0,10.41189,60462.69921875,1159.06523972797,5.0
396,10,1,51,7.0,10.15871,62772.234375,2059.1425623496,1.0
397,10,5,129,7.0,10.1483,59958.46484375,2006.34115316257,0.0
398,5,1,43,7.0,9.967618,56992.5,965.887856917443,0.0
399,14,2,118,1.0,9.953412,61133.4921875,1182.50612643148,0.0
400,14,2,20,1.0,9.860471,59985.49609375,1215.79277184873,0.0
401,2,1,135,1.0,9.842535,60534.95703125,1731.41282919535,0.0
402,14,2,167,1.0,9.753633,59487.9765625,1086.4313594905,1.0
403,14,2,36,1.0,9.741244,59507.01953125,1243.3656446076,1.0
404,14,6,65,1.0,9.575354,58696.0625,1037.29761873904,0.0
405,14,2,168,1.0,9.554545,58756.9609375,2862.1142034669,0.0
406,14,5,94,7.0,9.515586,54455.375,1241.60006814184,0.0
407,14,2,12,1.0,9.397329,57178.00390625,984.53893630149,0.0
408,14,2,93,1.0,9.286901,56506.0234375,952.122382804805,0.0
409,14,2,91,1.0,9.277434,56168.7578125,1026.50294892627,0.0
410,14,2,169,1.0,9.243205,56481.52734375,1375.61400947191,0.0
411,14,2,118,1.0,9.119992,55675.0,1032.66799995489,0.0
412,14,2,57,1.0,9.112447,55539.00390625,1146.02924536254,1.0
413,11,1,133,1.0,9.076867,60881.5078125,1174.34297875431,0.0
414,14,2,83,1.0,8.860283,54380.984375,1088.54775234972,0.0
415,9,1,162,1.0,8.557522,61926.3671875,1214.10546013683,1.0
416,7,1,69,1.0,8.492605,58115.12109375,4898.48528200864,2.0
417,14,2,70,1.0,8.45666,51623.61328125,1458.51192240863,1.0
418,14,2,118,1.0,8.430989,50973.99609375,1028.8724771728,0.0
419,7,6,51,5.0,8.396097,55915.41015625,1402.774657957,0.0
420,2,6,64,1.0,8.168558,57257.00390625,1152.53173081894,0.0
421,14,2,170,1.0,8.113019,49489.49609375,904.339815359221,0.0
422,14,2,17,1.0,7.802035,47185.39453125,1870.24160473079,1.0
423,14,3,83,6.0,7.609749,45441.8125,1513.7484188083,2.0
424,7,1,103,1.0,7.604609,48861.37109375,1369.32121240773,1.0
425,4,1,67,7.0,7.583037,47671.87109375,1030.86040302099,1.0
426,9,1,45,1.0,7.534264,46435.67578125,1016.51986751372,1.0
427,14,2,171,1.0,7.372229,44892.88671875,1879.90284412606,0.0
428,14,2,172,2.0,7.2894,43323.6484375,979.236774879605,1.0
429,14,2,91,1.0,7.122559,43348.953125,2410.78417541369,0.0
430,14,6,120,1.0,6.911179,41601.3046875,1090.50233996771,0.0
431,14,6,150,1.0,6.731252,41307.80078125,892.135178185773,0.0
432,14,2,86,1.0,6.726565,41221.71484375,890.40068582992,0.0
433,14,2,60,1.0,6.680218,41030.0390625,1084.14493610016,0.0
434,5,1,171,6.0,6.605074,37744.8125,1164.32883926044,0.0
435,14,2,61,1.0,6.506813,39940.6015625,960.512604221262,0.0
436,14,2,148,1.0,6.456899,39638.50390625,961.052569247937,0.0
437,14,2,155,1.0,6.398013,38954.01171875,794.375991804523,0.0
438,14,2,127,1.0,6.235534,37811.00390625,791.412921737117,0.0
439,14,2,165,1.0,6.21139,37898.44140625,1083.50215059524,1.0
440,5,1,173,1.0,6.184255,41829.96875,1001.4496046348,3.0
441,14,2,35,1.0,6.167065,37645.2265625,760.179948815151,1.0
442,14,2,174,1.0,6.155787,37889.49609375,789.996200691434,1.0
443,14,2,37,1.0,6.069402,37406.00390625,819.988367103464,0.0
444,14,5,175,7.0,5.88946,34672.07421875,1414.00411292039,0.0
445,14,2,132,1.0,5.878288,35990.28515625,827.966396966314,0.0
446,14,2,176,1.0,5.841907,35213.48828125,1125.96349737218,1.0
447,14,3,95,6.0,5.83034,39092.62890625,917.20537891321,1.0
448,1,5,7,7.0,5.761228,39882.171875,864.160644901422,0.0
449,14,3,177,1.0,5.740417,35299.578125,887.2984797293,0.0
450,9,5,95,7.0,5.730208,32802.46875,808.116881509426,0.0
451,14,2,63,1.0,5.68811,34816.5234375,1044.0761574557,1.0
452,14,3,75,6.0,5.669262,34075.98046875,919.089484592346,2.0
453,14,2,54,1.0,5.472932,33670.03125,987.305653412593,0.0
454,14,2,174,1.0,5.370392,32725.68359375,1223.22858819048,0.0
455,14,2,130,1.0,5.364799,32915.0390625,755.582410264548,0.0
456,14,2,53,1.0,5.361254,32340.00390625,799.182768011625,1.0
457,14,9,14,1.0,5.348492,34927.40625,1843.88423512909,0.0
458,14,2,116,1.0,5.346731,32814.00390625,1053.89424709233,0.0
459,14,6,117,1.0,5.323141,32529.73828125,868.549806455009,0.0
460,14,1,178,1.0,5.30442,32362.15234375,909.029501639163,1.0
461,14,2,91,1.0,5.258185,32282.49609375,754.67608863854,0.0
462,2,1,5,1.0,5.191916,31860.84375,1023.54276422578,0.0
463,14,6,54,1.0,5.169755,31549.30078125,732.277871685232,0.0
464,14,3,179,7.0,5.156042,35903.1796875,833.801350875052,2.0
465,14,2,58,1.0,5.151581,31632.5078125,832.834365547712,0.0
466,10,1,61,1.0,5.146736,34588.53515625,1435.23197938026,0.0
467,14,2,133,1.0,5.124963,31541.484375,1501.37838265653,0.0
468,14,5,148,7.0,5.076537,30812.58984375,911.100649856649,1.0
469,14,2,104,1.0,5.057001,30768.9765625,715.435519316101,0.0
470,14,3,70,3.0,5.040145,30823.64453125,675.378956854592,2.0
471,14,6,83,3.0,5.025581,29872.875,947.510280479822,1.0
472,14,2,180,1.0,5.023149,30874.515625,897.402735428757,0.0
473,2,2,30,1.0,5.015003,30190.33203125,695.507236333866,0.0
474,14,2,19,1.0,4.936464,30024.77734375,833.232260249509,1.0
475,14,2,157,1.0,4.857896,29910.9921875,789.423454807961,0.0
476,14,1,94,2.0,4.852215,35303.65625,1241.01335763066,0.0
477,14,2,52,1.0,4.817005,29387.00390625,809.526911613796,0.0
478,14,2,121,1.0,4.783789,29069.49609375,1132.47328724688,0.0
479,14,2,17,1.0,4.678219,28591.234375,792.031106640329,0.0
480,14,2,59,1.0,4.633458,28039.4453125,885.398442372133,0.0
481,14,2,53,1.0,4.330918,26305.99609375,870.124257039195,2.0
482,14,2,89,1.0,4.28963,25857.4765625,1090.49332804994,1.0
483,14,2,47,1.0,4.256872,25856.48046875,1380.1807605357,0.0
484,14,2,53,1.0,4.206133,25640.9921875,680.870864010434,0.0
485,10,5,17,7.0,4.194717,25428.9296875,855.841519460539,2.0
486,10,2,74,1.0,4.145552,25143.35546875,905.955641956357,0.0
487,8,9,36,1.0,4.085663,23405.34375,1177.94884808061,2.0
488,14,2,90,1.0,4.048448,24690.015625,696.839176876512,0.0
489,14,2,133,3.0,4.032474,24631.65625,679.023576030687,0.0
490,14,2,97,1.0,4.019539,24682.73828125,659.559586766735,1.0
491,14,5,36,7.0,4.012784,24054.859375,756.699838862619,0.0
492,14,2,169,1.0,3.93678,23866.484375,912.848342642631,0.0
493,14,2,181,1.0,3.705202,22391.8203125,594.403912175721,0.0
494,14,2,21,1.0,3.614661,22046.0078125,662.983310994429,0.0
495,14,2,141,4.0,3.542577,21521.44921875,598.516907151186,1.0
496,14,2,89,1.0,3.524996,21465.0,624.313845995095,0.0
497,14,6,182,1.0,3.50748,21402.28125,619.90563507197,0.0
498,14,2,57,1.0,3.451958,21003.0,686.067269131127,0.0
499,2,2,39,1.0,3.385239,20531.4921875,772.327608088313,1.0
500,14,2,167,1.0,3.307986,20318.4921875,632.312233258979,0.0
501,14,2,131,1.0,3.289632,20082.015625,557.338839944638,1.0
502,14,2,91,1.0,3.282029,20011.50390625,588.834835134299,0.0
503,14,5,31,7.0,3.234266,19746.27734375,693.939253404625,0.0
504,9,5,16,7.0,3.180136,19456.10546875,1750.4724721451,0.0
505,14,6,178,1.0,3.106886,18772.76171875,567.225452567431,8.0
506,14,2,40,1.0,3.106354,18793.50390625,518.680509617438,0.0
507,14,2,85,1.0,3.086076,18885.19921875,663.640221043158,0.0
508,14,2,79,1.0,3.060552,18578.140625,545.436309827416,0.0
509,14,2,183,1.0,2.975912,18075.07421875,614.513932059229,0.0
510,9,1,77,1.0,2.914342,19656.42578125,784.080122853883,4.0
511,14,6,184,1.0,2.750999,16787.0390625,588.178640973934,0.0
512,9,6,70,1.0,2.708884,18676.16015625,617.093131362465,0.0
513,10,1,185,1.0,2.685941,16500.24609375,2764.80636618006,0.0
514,14,2,186,1.0,2.685362,16417.48046875,1248.88314375928,0.0
515,10,1,12,1.0,2.538254,15640.5234375,748.697816542826,0.0
516,11,5,135,7.0,2.511956,14379.98828125,805.547996133951,1.0
517,9,1,155,1.0,2.265984,16240.2109375,520.542521328617,1.0
518,14,2,35,1.0,2.087564,12716.3203125,475.544833706446,0.0
519,14,9,88,1.0,1.967898,12850.40234375,539.388820390761,0.0
520,14,2,26,2.0,1.860232,11064.27734375,563.793717951247,1.0
521,9,1,187,1.0,1.76534,10878.32421875,482.178051409004,0.0
522,14,1,86,1.0,1.720922,11660.55078125,584.30280831289,0.0
523,2,1,12,1.0,1.711213,11697.89453125,790.421994691835,4.0
524,1,5,35,7.0,1.65255,11409.0234375,570.906206347702,0.0
525,9,1,40,1.0,1.362722,8383.6875,754.252453163087,0.0
526,14,9,175,1.0,1.335805,9162.87890625,516.838410647023,0.0
527,10,5,188,7.0,1.324384,8048.55859375,397.804051473631,0.0
528,14,5,87,7.0,1.262116,7687.359375,460.614282356397,0.0
529,9,5,153,7.0,1.163109,7138.15625,531.049884342594,1.0
530,14,5,189,7.0,1.038942,6359.8828125,564.477105321073,0.0
531,11,9,53,1.0,0.9974459,5721.1484375,367.530734521646,0.0
532,10,1,88,1.0,0.7722707,5115.0,292.455162010623,0.0
533,14,6,184,2.0,0.7394835,4382.51953125,295.815607897493,0.0
534,14,2,77,1.0,0.7270775,4460.765625,279.16504913765,1.0
535,14,2,59,3.0,0.6865757,4076.3671875,436.744035196903,0.0
536,14,2,77,1.0,0.6818424,4187.01953125,292.893412646122,0.0
537,9,1,28,1.0,0.6042744,4349.04296875,390.326713325995,0.0
538,7,1,36,1.0,0.3781193,2460.31640625,392.24913258555,0.0
539,7,1,68,1.0,0.3645623,2504.61328125,266.637571235755,0.0
540,10,1,61,1.0,0.3624197,2435.58984375,383.548398132088,0.0
541,14,1,181,7.0,0.3573367,2159.76953125,256.737719837503,0.0
542,14,2,8,1.0,0.3202687,1943.390625,211.709051370299,0.0
543,2,2,25,1.0,0.3095767,1877.7421875,186.170822814361,0.0
544,7,1,148,6.0,0.2152854,1230.83984375,178.740336379769,0.0
545,14,6,190,1.0,0.211072,1296.109375,143.646231422895,0.0
546,14,2,32,1.0,0.1276383,768.40625,122.785208866211,0.0
547,10,6,154,1.0,0.1170902,718.9140625,152.079841137584,0.0
548,10,1,45,6.0,0.1098661,752.9453125,179.824760202073,0.0
549,2,1,143,1.0,0.0751732,514.7734375,89.5611244049357,0.0
550,3,1,64,6.0,0.02363844,165.640625,49.5254553950876,0.0
551,14,1,89,6.0,0.01593604,111.6640625,39.6400609113663,0.0
552,10,1,22,1.0,0.01181157,70.328125,34.3737132443079,0.0
553,7,1,191,1.0,0.007205732,43.74609375,29.6575312689256,0.0
554,14,6,154,1.0,0.001170934,7.19140625,9.94444461523566,0.0
555,14,4,192,7.0,93077.87,566824238.953125,264117.491457845,23.0
556,14,3,193,7.0,89326.05,653153709.929688,310391.944868089,91.0
557,1,3,193,7.0,34188.45,246667727.851563,615710.558280471,71.0
558,1,3,193,3.0,13875.25,100555093.625,92115.6786302958,69.0
559,1,3,194,7.0,12152.45,87295981.7109375,191343.961962366,69.0
560,14,3,195,7.0,8645.426,56558852.2226563,73681.7582569979,60.0
561,10,1,196,1.0,8354.776,49193097.9453125,47639.7437077098,9.0
562,1,3,197,3.0,7850.58,57036758.5390625,56259.2960477678,43.0
563,1,3,193,2.0,6953.805,50631460.9257813,90233.5098522921,23.0
564,11,2,198,3.0,5761.521,34771286.984375,52880.1507570325,12.0
565,14,2,199,1.0,5228.871,32043957.1210938,45656.0660909036,1.0
566,14,3,193,7.0,4198.194,29782851.640625,55373.5992942208,49.0
567,14,3,200,2.0,2857.988,18038140.1992188,34420.2469633329,30.0
568,14,3,197,7.0,2836.39,19947931.8515625,68191.929473039,78.0
569,14,2,201,3.0,2715.4,16143487.7421875,46856.1700438683,3.0
570,14,3,193,7.0,2677.779,19514022.40625,36615.3211235813,91.0
571,9,1,202,7.0,2487.0,14121208.0507813,47327.1125758144,9.0
572,14,1,203,1.0,2323.106,13545480.4726563,30310.0484777186,12.0
573,1,4,193,7.0,2248.449,14117352.7851563,18191.6801292845,121.0
574,1,3,193,3.0,1997.206,14446716.515625,40356.3638376565,49.0
575,1,3,193,7.0,1935.952,14050384.4179688,23549.836633093,20.0
576,1,3,204,7.0,1728.136,12457944.0898438,18526.7159659813,35.0
577,1,3,193,3.0,1684.73,11987004.5546875,19642.4491016105,31.0
578,14,2,205,1.0,1291.166,7899533.1953125,15390.5216597692,0.0
579,14,3,206,5.0,1180.618,7716500.45703125,20201.0479820502,32.0
580,14,5,207,2.0,1113.898,6862632.82421875,17746.0270813276,3.0
581,14,3,193,7.0,1090.281,7980142.2265625,16299.1948251358,91.0
582,1,1,193,2.0,1055.172,7430767.44921875,19672.8457196276,18.0
583,14,2,208,2.0,1043.665,6292144.94140625,12913.9059085782,5.0
584,10,4,209,3.0,1033.308,6086124.55078125,15544.8390359539,8.0
585,1,4,210,3.0,841.0,5451324.8984375,16477.8443716639,47.0
586,14,3,211,6.0,836.8499,5496972.05859375,16129.7951331611,66.0
587,1,1,193,7.0,792.9697,5681507.4296875,16992.5913282629,13.0
588,1,4,193,7.0,739.8182,5311222.49609375,17079.0374242712,27.0
589,10,1,193,1.0,695.1143,4249745.02734375,11155.5890220942,1.0
590,14,3,193,7.0,599.3448,4357972.8203125,9443.72086280639,91.0
591,14,3,193,7.0,550.0559,4026102.2265625,16071.3653112586,91.0
592,14,2,212,1.0,536.0197,3290774.2578125,11616.3652403161,0.0
593,14,1,213,1.0,531.0221,3125684.390625,9266.77327412283,1.0
594,1,3,193,3.0,472.7209,3269595.19140625,12733.7185685254,8.0
595,14,1,194,7.0,466.5,2670139.78515625,8337.21972888518,2.0
596,7,1,196,2.0,435.684,2570257.99609375,8565.27516599609,9.0
597,14,3,214,6.0,426.2046,2541744.765625,8617.84886226543,14.0
598,14,1,215,1.0,391.3749,2412533.5546875,10733.8123075036,1.0
599,14,3,193,7.0,378.4197,2754376.875,14197.4692313369,91.0
600,2,6,216,1.0,337.9316,1986003.47265625,7664.10111785175,4.0
601,14,1,217,2.0,334.5828,1966205.47265625,7959.66657521688,8.0
602,14,3,218,1.0,322.9609,2101383.6796875,6473.23534352879,0.0
603,7,1,219,3.0,300.792,1889136.36328125,8767.67954565026,0.0
604,14,1,220,2.0,296.6445,1860464.30078125,10225.7742396832,0.0
605,1,3,221,7.0,294.8512,2152075.21484375,6968.73287823437,6.0
606,14,3,222,6.0,259.8927,1579435.296875,8222.41846759924,2.0
607,11,1,223,1.0,247.2606,1514331.9921875,6555.8168957239,3.0
608,9,5,224,7.0,228.4782,1381892.4296875,12754.6730565726,1.0
609,14,3,225,5.0,226.9751,1348920.48046875,5930.42818836032,15.0
610,14,2,226,1.0,225.6406,1383222.34765625,5326.45543821856,0.0
611,2,2,227,3.0,211.192,1263209.25390625,6407.74367740057,4.0
612,1,3,193,3.0,200.2064,1448786.51171875,8863.5386708356,23.0
613,14,1,213,3.0,183.9228,1060934.36328125,6973.0342525498,2.0
614,4,5,196,8.0,178.1577,1093542.12890625,6911.54494425484,9.0
615,14,2,228,1.0,169.973,1041987.03125,5519.3161410333,1.0
616,6,1,229,1.0,161.8137,1141858.58984375,7184.88555633728,4.0
617,7,1,219,3.0,138.2095,867423.91796875,6351.43918016014,0.0
618,9,1,230,1.0,127.146,806019.46875,4915.52610949242,0.0
619,14,6,231,1.0,127.0,731642.03515625,5497.280080166,2.0
620,10,5,231,1.0,121.1558,737669.10546875,3572.01409834709,0.0
621,9,3,232,6.0,118.5461,757854.10546875,5737.53366638727,2.0
622,10,1,233,1.0,114.7964,701703.50390625,4835.69047899195,4.0
623,2,1,234,1.0,108.165,677867.484375,5071.8883754557,1.0
624,11,2,235,1.0,107.8487,651052.49609375,4648.68537232396,0.0
625,14,1,236,1.0,106.0,689467.51953125,5341.28042082055,0.0
626,14,1,196,1.0,104.0207,612635.0234375,3915.57257152357,9.0
627,7,1,206,1.0,97.11945,646290.57421875,4809.99465826304,0.0
628,14,3,237,3.0,96.37685,583837.12890625,4259.82355543257,2.0
629,1,3,194,3.0,95.91678,692201.19140625,7400.7851056973,42.0
630,10,2,223,1.0,95.66613,572195.2265625,5628.22411344363,1.0
631,14,1,238,1.0,94.27705,729429.28515625,4916.56253133477,0.0
632,14,5,239,6.0,90.48016,532339.4375,5119.0451004245,1.0
633,14,2,240,1.0,89.46474,542043.421875,8956.07928963521,3.0
634,14,2,241,1.0,86.2767,527799.0625,3885.53783423904,0.0
635,11,2,242,1.0,83.71268,512475.94921875,3523.40996548146,0.0
636,14,2,243,1.0,83.47556,504927.51171875,4146.01597875623,1.0
637,2,1,212,1.0,83.0,528590.0625,3723.28800078224,0.0
638,14,5,244,6.0,81.68464,490680.34765625,6520.46549351246,3.0
639,1,3,193,2.0,81.23029,590216.5859375,4621.79502237563,8.0
640,14,3,193,6.0,76.7887,539647.9140625,3204.00611784048,147.0
641,14,3,245,7.0,76.19935,458969.375,5270.88527219459,18.0
642,14,6,213,1.0,74.10231,502589.3828125,3982.26722140786,0.0
643,1,3,193,7.0,71.79534,519821.1875,10073.967258063,16.0
644,14,1,246,1.0,70.979,466456.0078125,5106.93652582734,1.0
645,11,1,247,1.0,70.79186,431352.00390625,3756.05651986448,0.0
646,9,1,248,1.0,67.26041,424802.3203125,3601.69560048826,0.0
647,14,5,249,1.0,63.70088,386476.66796875,4368.27565724749,2.0
648,10,5,250,7.0,62.93432,394267.3203125,6353.72908639242,5.0
649,14,5,251,6.0,62.32319,357554.9921875,2540.43238541355,3.0
650,14,1,252,6.0,61.07,346823.5234375,3925.77136783633,1.0
651,14,2,253,1.0,60.6251,368792.39453125,3734.17974082288,1.0
652,9,1,254,1.0,60.4371,377722.9765625,2728.96709125385,0.0
653,5,2,255,1.0,59.26785,363380.9921875,3161.21385528543,0.0
654,9,1,246,1.0,58.76023,388221.953125,2548.73877855158,0.0
655,14,1,256,1.0,58.00984,392011.09375,2779.40065569763,0.0
656,4,6,214,7.0,57.49,343984.6484375,3500.44681430332,2.0
657,1,1,193,1.0,56.87772,392924.71875,3555.76506096679,3.0
658,14,3,244,7.0,56.06239,401150.5234375,5383.56543388737,2.0
659,14,2,257,1.0,55.02539,334837.2265625,3260.97691659367,1.0
660,11,1,258,1.0,54.54718,350211.78515625,2757.57893534511,0.0
661,9,1,223,7.0,53.9,334473.51171875,4810.72489922024,3.0
662,14,3,259,1.0,52.93411,360449.86328125,4196.46451890096,0.0
663,14,2,220,1.0,52.75753,321188.984375,2453.60466606071,1.0
664,14,2,260,1.0,52.54716,318702.40234375,4868.13291235762,3.0
665,7,1,203,1.0,52.17383,354598.3046875,3866.55622041301,5.0
666,14,3,261,3.0,48.99358,296880.8359375,2127.61087413387,1.0
667,1,3,262,6.0,46.6567,295928.0234375,3660.86652070671,10.0
668,14,3,197,6.0,44.80482,303525.9453125,3664.24111422775,1.0
669,14,6,263,1.0,44.0,297833.75,3808.76400735729,0.0
670,10,1,217,1.0,40.41796,249660.2734375,2407.16695678565,2.0
672,14,9,264,4.0,39.37137,225787.95703125,2611.19800889457,5.0
673,14,1,265,1.0,38.60516,220667.328125,3493.32359952827,0.0
674,14,1,266,1.0,37.4,214332.078125,3972.24847104523,1.0
675,14,6,267,1.0,37.28043,217341.49609375,2617.17291736548,1.0
676,14,2,253,1.0,34.74714,209238.98828125,3222.64980333255,1.0
677,1,2,198,1.0,34.64903,212358.31640625,2262.75029492936,0.0
678,14,5,268,4.0,34.17575,224238.46484375,2694.35195186312,0.0
679,14,2,269,1.0,33.32077,205300.015625,2251.13933798717,0.0
680,14,3,270,7.0,32.59397,216134.73046875,4029.09343014341,7.0
681,14,3,193,7.0,31.21948,218677.4453125,2238.91909568431,138.0
682,2,1,271,1.0,31.01117,189929.98828125,1938.03933584048,0.0
683,10,1,208,1.0,30.3938,192113.9765625,1855.00598532389,0.0
684,1,1,193,7.0,29.74612,212868.7421875,2876.96181775053,13.0
685,2,1,272,1.0,28.96,202759.47265625,2702.15051105932,0.0
686,1,4,262,1.0,28.64047,174526.15625,4156.4985940205,6.0
687,14,1,273,1.0,28.63791,188516.984375,1941.50983446427,0.0
688,2,1,274,1.0,27.81446,183028.5,2697.58742917456,1.0
689,1,5,194,1.0,27.64029,192656.57421875,2375.26465718523,1.0
690,15,1,214,1.0,27.6025,171684.02734375,2019.18265395744,2.0
691,4,9,266,4.0,26.82465,172802.55859375,3060.63225261943,0.0
692,14,3,275,6.0,25.90652,155243.765625,1782.72358961969,1.0
693,10,1,255,1.0,25.7406,162906.51953125,2143.02682494769,0.0
694,2,1,202,1.0,25.73028,156659.0078125,2154.1185563484,0.0
695,14,6,207,1.0,25.0,166830.6015625,2057.58620182663,0.0
696,2,4,276,1.0,23.93,150164.6484375,1628.45483373525,4.0
697,2,1,277,1.0,23.8874,147926.99609375,2307.82862964882,0.0
698,14,1,278,1.0,23.66831,135338.1171875,2228.00092751809,1.0
699,9,3,246,6.0,23.56014,149300.57421875,2063.39348645057,3.0
700,14,3,279,6.0,23.00138,140823.328125,2772.24003082215,0.0
701,14,5,253,6.0,22.55552,131573.48828125,1749.77071460087,4.0
702,14,5,280,1.0,22.08992,129652.171875,1774.83132783658,1.0
703,2,1,281,1.0,20.67,143460.0078125,2544.54186805971,0.0
704,14,2,192,1.0,20.61374,126800.3203125,4049.18938777411,3.0
705,7,1,263,1.0,20.1026,124507.4765625,1543.88631915266,1.0
706,14,3,282,7.0,20.04021,146670.1484375,2260.13845410547,4.0
707,1,3,198,7.0,20.01698,144629.19921875,1822.03935238628,14.0
708,14,5,283,6.0,19.89741,114327.46484375,2617.93953495502,2.0
709,11,6,257,1.0,19.28816,132527.5546875,1574.848975552,0.0
710,1,1,284,1.0,19.1282,120709.50390625,1950.54802825913,1.0
711,14,1,266,6.0,17.95,1123003.90234375,7290.32580898211,0.0
712,14,2,235,1.0,17.15697,103697.05078125,2221.2211032266,1.0
713,14,2,285,1.0,16.76435,102302.58984375,1533.5443995333,0.0
714,14,3,272,6.0,16.75898,100156.140625,1554.75127540151,9.0
715,14,1,286,1.0,16.7198,106055.9609375,1484.09619913576,0.0
716,14,1,253,1.0,16.6,16168.75390625,721.610566392573,0.0
717,1,4,287,8.0,16.54212,118120.8828125,1585.72054754258,55.0
718,5,1,257,1.0,16.14059,98402.0234375,1327.04461386716,0.0
719,1,2,288,1.0,16.05068,97481.0390625,1702.3947196682,0.0
720,14,5,289,8.0,15.25318,87511.7265625,1408.50473883927,1.0
721,14,5,290,7.0,15.10045,91857.28515625,1790.43480412345,0.0
722,14,2,291,1.0,15.04139,92238.10546875,1413.35123886369,0.0
723,2,1,292,1.0,14.83849,91436.52734375,1464.35897895176,0.0
724,14,5,293,7.0,14.80223,89621.67578125,2073.53921669213,0.0
725,2,2,294,1.0,14.74279,90465.5625,1800.28339730919,0.0
726,14,2,295,1.0,14.59014,88044.421875,1789.61277467236,1.0
727,1,1,197,7.0,14.55784,106294.48828125,1706.83685767779,2.0
728,14,1,245,1.0,14.43536,575218.65625,5876.39431740366,1.0
729,10,1,196,1.0,14.3992,90620.97265625,1396.62422271891,1.0
730,11,1,230,1.0,13.73,91543.4140625,1820.06844997656,0.0
731,14,2,296,1.0,13.71712,82917.8359375,1781.1103614216,0.0
732,14,5,293,4.0,13.71699,83084.6796875,1718.06972524633,0.0
733,5,6,297,1.0,13.60238,93455.87890625,1285.51454971661,0.0
734,10,1,298,1.0,13.59313,85835.91796875,1776.4387595018,0.0
735,10,1,299,1.0,13.34245,81375.9921875,1892.44662651592,0.0
736,14,2,300,1.0,13.32836,81629.73046875,1303.98165470329,0.0
737,14,6,301,1.0,13.01236,77596.91015625,1574.08464907446,1.0
738,14,1,302,6.0,12.89246,92530.3984375,1441.22720434884,0.0
739,14,5,303,6.0,12.77125,72986.67578125,2030.13322387512,0.0
740,14,5,304,6.0,12.74907,77988.3203125,1521.0735375008,0.0
741,14,3,305,6.0,12.56114,76082.484375,3080.89287808271,0.0
742,1,4,193,1.0,12.40059,88464.69140625,1468.33548018449,65.0
